Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,GIB,Gibraltar,0.069483724,0.069492811,0.059581485,0.059977988,0.060031986,0.063027958,0.062465162,0.059376837,0.056228054,0.078781334,0.093954169,0.087586682,0.097619988,0.088155947,0.084943509,0.091153384,0.117134141,0.128593782,0.143888167,0.137456164,0.143834279,0.203022043,0.240975186,0.244078281,0.288218054,0.281911671,0.288174736,0.297549764,0.313179452,0.325652302,0.341220869,0.349978405,0.356241859,0.362506757,0.393764367,0.406282772,0.424999241,0.422035003,0.431081712,0.471680887,0.474843625,0.459234274,0.468849152,0.499819446,0.537340412,0.587184288,0.612297559,0.649825705,0.68969532,0.717376417,0.645125388,0.64063994,0.663619611
CO2,GIN,Guinea,0.459416842,0.462154551,0.464727987,0.480716768,0.513671136,0.530498223,0.550067906,0.570047151,0.581912887,0.661503281,0.650349927,0.616055916,0.585970071,0.646153214,0.628519812,0.589094002,0.737124357,1.0722172,1.006277959,0.906446144,0.962401196,0.946042567,0.847640656,0.870757851,0.887077427,0.895262565,0.931878645,0.941325326,0.975398762,0.999737399,1.503984353,1.591943417,1.702805177,1.79469818,1.845319354,1.763084745,1.879282121,1.957678603,2.083642059,2.170458713,2.534215198,2.641827487,2.519366091,2.259179682,2.387904143,2.861166037,3.135322885,3.118125054,3.178629035,3.305047525,3.361000561,3.658371387,3.80172653
CO2,GLP,Guadeloupe,0.185145611,0.188157366,0.221568367,0.225309117,0.208472937,0.237214488,0.224062189,0.243593998,0.247048359,0.247377751,0.244674868,0.306172442,0.347880993,0.377101973,0.425419367,0.400489367,0.41904796,0.497272836,0.576553281,0.627532905,0.655485971,0.704160754,0.659818626,0.710476003,0.727947525,0.712665978,0.702618962,0.726335672,0.740005928,0.718942931,0.573165308,0.608727613,0.625540772,0.651628472,0.632895869,0.640781488,0.701711499,0.766571132,0.777501386,0.838427943,0.957532344,1.047063706,0.804482592,0.807045278,0.789561347,0.885426041,0.836480691,0.83874461,0.845836385,0.851363619,0.845234642,0.87586096,0.904515706
CO2,GMB,The Gambia,0.079239315,0.079269689,0.07890007,0.081656493,0.088128427,0.091551258,0.094927622,0.098295419,0.099886174,0.115249403,0.113156053,0.10836866,0.100637666,0.110184242,0.115981249,0.115632023,0.1087237,0.185685872,0.170554252,0.157330523,0.124700143,0.157678448,0.134110971,0.140071278,0.161255784,0.152285215,0.158841485,0.158705459,0.172410516,0.175697616,0.274798795,0.301458749,0.310468809,0.314562816,0.329705401,0.333902609,0.371460328,0.390274061,0.39506407,0.430884919,0.445298121,0.461193227,0.445564364,0.443900777,0.486757845,0.50744633,0.495852069,0.494269928,0.504047102,0.531697733,0.5395435,0.583657788,0.611741185
CO2,GNB,Guinea-Bissau,0.044193333,0.044221435,0.044033182,0.045548954,0.049090553,0.050969055,0.052817633,0.054661749,0.055536863,0.06392415,0.062806719,0.060211093,0.056014499,0.061233191,0.078283761,0.087554767,0.07848596,0.182868648,0.193534543,0.181011445,0.172022082,0.218592284,0.195774433,0.209722303,0.209688598,0.213198079,0.212053507,0.22212113,0.226573291,0.230853363,0.207716284,0.213987787,0.224031167,0.263898546,0.272185899,0.277080949,0.292701298,0.310215807,0.294946335,0.306549958,0.316865817,0.31689749,0.32134212,0.327973254,0.343551202,0.361694292,0.365908683,0.289797098,0.294522521,0.304492421,0.309004788,0.33410581,0.3500852
CO2,GNQ,Equatorial Guinea,0.041607936,0.041594745,0.047870089,0.028886396,0.03521571,0.038237186,0.038323038,0.038310103,0.073435565,0.070395627,0.064159754,0.083220191,0.064013548,0.041931774,0.045027239,0.042188477,0.048417914,0.051505291,0.05788536,0.07715809,0.071082959,0.074093904,0.074121834,0.077136151,1.21184913,1.287544429,1.40944791,1.942481175,2.363557949,2.583943929,2.759227039,3.622865057,3.238495229,3.619815766,6.32059113,6.434340984,6.429588035,7.180586015,6.650525866,6.866492983,6.842020089,7.41965161,6.972494435,7.091334851,7.03468397,6.547402916,6.872139765,6.389643119,6.121945451,5.840327864,5.484673967,5.582505777,5.05387973
CO2,GRC,Greece,28.85725003,29.90660005,36.72792674,39.29727004,38.50906652,40.51110911,45.46342242,47.68543318,50.3025375,53.21463267,53.32693442,53.00736273,54.14638911,57.63059451,59.03068609,62.44161013,62.03409963,67.22575923,71.73325096,76.41632969,77.90216672,77.92834592,80.05545077,79.58317581,81.20564996,84.25340788,84.24185203,85.1864887,88.64136551,88.89180072,96.02589434,98.08583842,98.07247482,101.828484,101.5640426,103.6077301,102.3585678,105.9828651,101.8190863,96.15911249,89.05097223,86.09824497,81.50109383,73.86588319,71.00422478,69.42850759,68.13415137,68.35684555,66.50817536,61.44551621,52.3082459,54.16801891,56.77714246
CO2,GRD,Grenada,0.011217413,0.011207172,0.013595567,0.013712366,0.012241213,0.01476806,0.013407254,0.014775786,0.014775846,0.014613915,0.014454765,0.018816223,0.0176737,0.01726505,0.019178229,0.019247234,0.023154016,0.030527509,0.033957349,0.034813431,0.047869454,0.048560641,0.050285673,0.056959695,0.064722787,0.058430364,0.062500722,0.084291498,0.073503453,0.071236117,0.052521638,0.054516096,0.058154387,0.064410611,0.062086514,0.066249809,0.073881456,0.083733185,0.091433208,0.098619409,0.111050088,0.087179729,0.093374743,0.126199009,0.108568177,0.110586373,0.119256713,0.116980779,0.129431076,0.143677144,0.122093494,0.117890196,0.122498183
CO2,GRL,Greenland,0.00078176,0.000807507,0.000830037,0.000849285,0.000865991,0.000880521,0.000892685,0.00090271,0.000912025,0.000922677,0.000936122,0.000953107,0.000973371,0.000995833,0.001019181,0.001041994,0.00106405,0.001085754,0.001106396,0.001125496,0.001142598,0.00116323,0.001181874,0.001199288,0.001217377,0.001235377,0.001254691,0.001269471,0.001289684,0.001310433,0.001339773,0.001363877,0.001389004,0.001414959,0.612849742,0.61923614,0.634874212,0.625382195,0.644435895,0.558755853,0.650727424,0.691906957,0.545857229,0.537515909,0.485876246,0.522933194,0.519329462,0.508730733,0.51043656,0.51044263,0.452546021,0.439391221,0.465946872
CO2,GTM,Guatemala,2.500017755,2.498876961,2.741199905,2.910755611,3.019470734,3.320486666,3.291365859,3.773276316,4.172281177,4.65167557,4.666485245,4.02660816,3.660910749,3.117683936,3.504006272,3.676555578,3.19054347,3.570488744,3.523442773,3.755673794,3.914350486,4.137488551,4.850333438,5.38539901,5.820889166,6.792957458,6.671606623,6.977102402,8.703273234,8.666722432,9.685642428,10.17486144,10.69318925,10.64665751,10.85174308,11.7721161,11.91565914,12.70113193,11.56911729,12.19732414,11.77692328,12.14639288,12.58186942,13.53539657,14.53287732,16.97474317,18.0394441,17.1551309,18.754821,19.7133766,17.69206993,20.0814388,20.09013491
CO2,GUF,French Guiana,0.091015294,0.090943948,0.110863377,0.111854818,0.099614034,0.120696131,0.109386402,0.12082547,0.120856002,0.119530713,0.118212454,0.102090422,0.117500844,0.118956523,0.104036822,0.104414625,0.127243991,0.151243292,0.186624414,0.220778426,0.242663905,0.269563623,0.22260034,0.287081971,0.284521564,0.32806076,0.340591378,0.350155466,0.371526458,0.360705582,0.162368391,0.165998662,0.154041391,0.193610234,0.189348161,0.187634404,0.179547151,0.211868404,0.223554355,0.304569134,0.309472947,0.336740053,0.284616123,0.30240789,0.316175134,0.313084683,0.351000328,0.344463502,0.34912947,0.350740044,0.347728055,0.354118212,0.354592048
CO2,GUY,Guyana,1.502826928,1.50284965,1.52490349,1.766449678,1.558429448,1.840629766,1.865855926,1.868852294,1.760956837,1.681505556,1.773433828,1.773112873,1.442897597,1.294439371,1.402946691,1.441012059,1.364792156,1.345752008,1.395713289,1.23436574,1.173978094,1.145974553,1.082456682,1.088756538,1.41518242,1.532701937,1.582148565,1.723966444,1.749371428,1.737600343,1.662066389,1.645588689,1.623735676,1.619652522,1.673479862,1.483397958,1.33458516,1.607035031,1.605521381,1.629003372,1.761157312,1.833376739,2.002621891,1.977399927,2.065134188,2.074602671,2.457182113,2.468842676,2.580789031,2.793316323,3.322450699,3.741590613,3.804007202
CO2,HKG,Hong Kong,9.493243556,9.531886966,9.812978442,9.897309706,11.34095677,11.21546525,13.01996313,15.10190291,16.08985032,15.01262746,15.41838308,16.48265391,18.88763571,22.25694081,24.50550518,25.51842571,29.21788406,29.67272776,32.71927987,34.03436948,35.02979449,38.20835803,42.61087699,43.55610375,37.08078202,37.61917645,35.1623256,34.04025318,42.20169899,45.1568827,41.49802941,41.44653367,40.53825863,44.09951716,40.33060507,42.58409842,42.1151222,44.22062463,42.93290882,45.00918845,42.07914281,45.02344723,44.48637054,46.0231373,47.39370674,44.08773655,44.91965568,43.97695048,43.9001406,43.35377936,35.05212343,34.4147679,32.43916038
CO2,HND,Honduras,1.21785746,1.218560342,1.270330864,1.398133698,1.37129163,1.477121789,1.552781282,1.686259652,1.703285351,1.803744413,1.864501048,1.778688735,1.749166471,2.01171761,2.059747091,1.857957191,1.893224933,2.099309143,2.246893305,2.494438142,2.355385172,2.3737338,2.667823304,2.796413889,3.195611947,3.7734073,4.001364295,4.110104248,4.764299001,4.828771355,4.995445802,5.885507561,6.215688012,6.880226499,7.826408266,7.09142803,8.142392285,8.661150955,8.665064679,8.165384691,7.977263697,9.483119632,9.922085844,9.706603723,9.925792263,10.52719648,10.36557333,9.338232681,8.996443794,10.16080398,8.825338074,10.03721025,10.61261998
CO2,HRV,Croatia,21.70650335,21.33518463,21.20493156,22.39867292,23.0143958,23.55944922,22.79808859,22.40596052,23.4717081,25.04104511,22.60057454,24.40960694,24.68878784,27.77489612,28.58200689,29.31969135,31.68999038,30.99163076,34.07472731,32.79113431,24.79933206,17.91046821,16.47050861,16.90312816,16.27309834,16.83053316,16.61969869,18.50957674,19.67080201,19.76827117,19.29872058,20.35413219,21.174233,22.55467834,22.59354187,22.71982054,22.91288619,24.40846284,23.22263726,21.57204213,20.82722404,20.33787224,18.69182059,18.30639293,17.62080739,17.96249772,18.20834287,18.73422368,17.70746309,17.93504097,17.01397028,17.01765907,17.22497267
CO2,HTI,Haiti,0.533344545,0.538247372,0.522527259,0.54984121,0.598982596,0.605722341,0.810869482,0.846653402,0.88617578,0.868321767,0.858869007,0.753096777,0.892743019,0.983024117,1.012624761,1.046756734,0.978910202,1.053489922,1.131880473,1.16141134,1.141398678,1.113964182,1.036502303,0.877428229,0.414036287,1.126449689,1.280291634,1.495444503,1.532244671,1.602566024,1.694641613,1.72763862,1.951044667,1.936916417,1.790288772,1.828596497,1.85089535,2.183267191,2.162516452,2.122537259,2.597740189,2.943441818,2.604519993,2.814325219,3.19654979,3.449653812,3.533642531,3.502784361,3.473497241,3.507266917,3.411560515,3.310868982,3.43703148
CO2,HUN,Hungary,66.23130272,67.88253783,70.01498507,74.83793501,76.8920823,78.38277598,82.36406021,86.25751452,93.64558392,92.29903836,91.56500554,90.29827979,90.47392443,86.77306789,88.33858584,87.75720659,86.24264443,87.43409035,82.45947257,80.59424944,71.6828821,67.90922627,60.82609386,61.95465181,61.82335364,61.49315529,62.81130515,61.65202929,61.44141489,61.86172622,58.72393295,60.18287317,59.27647694,61.86045929,59.98958758,60.29395146,59.99145651,58.57992138,57.33220616,51.23092278,51.84021371,50.96610925,47.28844128,44.54756738,44.66475401,47.31963811,48.1432847,53.86951863,53.65360145,52.07272461,49.62793815,51.46449698,47.29188157
CO2,IDN,Indonesia,30.97968661,31.35152413,37.1089022,41.86597839,46.78782149,48.62015064,52.32945554,71.54009358,84.12076206,90.51056904,90.14519268,95.19319249,95.93819066,94.92529463,97.00112778,105.3824238,116.4155947,119.5027379,127.900986,133.7060986,160.8511331,173.7364946,181.570282,198.8830049,211.2762987,237.3882097,250.1717307,273.6559811,276.4909997,293.1397331,294.6399349,316.0603977,322.8685378,352.414052,358.6972178,359.8324571,382.18832,398.4896014,393.8964249,409.8984703,434.5686817,496.3287372,503.4281888,469.3824481,505.1259571,512.1050481,506.2578867,542.0536606,596.9417168,636.7910921,594.2769784,611.8190476,692.2361079
CO2,IND,India,213.9472537,214.4413743,222.9766245,221.9511842,237.6542748,253.2143882,270.706231,276.0330215,271.3574343,291.7438417,303.5890673,333.9956172,351.9059026,374.5944501,412.8563197,431.4056461,468.5920096,501.4257739,532.2893093,570.1136985,600.6778954,646.3681025,669.6473051,699.7400341,743.8368239,796.4391823,833.4900736,877.6833329,900.6032106,961.6089741,995.6306096,1011.783136,1049.857401,1081.762143,1166.792904,1216.512252,1298.37156,1413.841331,1503.588291,1643.534336,1744.19059,1851.250717,2023.57235,2084.151081,2243.461171,2260.482791,2303.736288,2434.123802,2573.606315,2541.36598,2320.67867,2528.133476,2693.034105
CO2,IRL,Ireland,20.64564637,23.12586385,22.75364734,22.31889803,24.14968752,22.68777736,23.25675269,24.84780102,24.64684518,28.99298434,27.86635111,27.64643417,27.34905065,26.94873649,26.96301966,28.57181285,29.51322015,31.08983761,30.20483558,31.22893582,32.23457061,32.77020154,32.67328123,32.92679352,34.15903039,34.65011527,35.94563159,37.23904086,39.6948811,41.10734318,43.72383637,45.90615569,44.84057581,44.34535198,44.86220146,46.84885911,47.45737339,46.75956121,46.07085771,40.96211299,40.71458401,36.93973284,37.42187698,36.15022692,35.96742947,37.47807612,39.38944862,38.17920869,37.89767882,36.25682948,34.1987415,36.16903926,37.78556447
CO2,IRN,Iran,79.49523774,85.28145265,95.0618888,113.0569068,120.0377287,121.3740781,140.4345708,147.4000764,144.4159547,134.0441218,114.2343321,113.396215,138.8537311,157.2786315,155.2146709,165.4061653,154.2584848,163.1652656,164.585471,175.652834,204.7908472,225.5396799,241.1551824,239.8941122,274.1170033,279.9676398,290.7425218,303.7349692,303.1237106,334.2316941,352.5813414,366.2196745,382.4396356,403.6707827,432.9437757,467.5924834,504.7076047,537.1769247,549.7508845,571.3448303,574.6115843,584.0947575,591.1840921,611.3338337,635.1865596,628.8443999,641.4568594,664.8995055,676.5598421,664.101461,656.7981794,677.8153336,686.4157248
CO2,IRQ,Iraq,23.14919228,27.1262592,27.00587173,29.61695868,31.91497242,36.55541258,45.97158187,42.15384265,46.4046912,57.49208721,51.72069626,35.9746652,38.182603,42.04349828,47.35845381,54.57023016,61.2386731,60.92598182,65.5258955,73.20052112,69.22247854,54.4137029,75.71875811,100.101719,109.8757772,109.0223996,100.5867639,120.9630579,94.03894039,74.03460271,88.53529798,100.3791327,94.8166616,82.72466087,90.10947683,87.03813225,84.65785533,78.21554444,90.17595774,96.32408535,111.0132423,115.4637198,132.7077246,142.7824955,137.6576241,137.0456368,147.8865859,161.3806896,173.965497,187.0462718,169.58387,179.9295402,193.8363109
CO2,ISL,Iceland,1.934928296,2.033340039,2.246678674,2.583418208,2.528628608,2.373562202,2.395997147,2.465730892,2.5408093,2.627881746,2.432623298,2.340050612,1.979672006,2.021033663,2.245855548,2.13505561,2.142179261,2.180156108,2.30112693,2.301342163,2.341673592,2.293538071,2.308003878,2.410427695,2.524111992,2.443673806,2.711624876,2.627548206,2.710957412,2.743587506,2.855788991,2.960687398,3.132574668,3.103602824,3.179142241,3.130828577,3.244531505,3.485442406,3.786171223,3.828591999,3.737332299,3.603333658,3.650858158,3.736179223,3.561319015,3.654866283,3.214196651,3.314801033,3.295491196,3.165256348,3.060201463,3.078961458,3.558319913
CO2,ISR,"Israel and Palestine, State of",14.90354074,14.92076941,15.72426538,16.8349908,17.29455731,18.18332189,18.17376039,18.96489293,20.19280408,20.56587032,20.42537276,21.27078706,22.46851584,23.24753389,24.09659317,25.77389658,28.07788837,30.6851818,32.51509331,33.79294282,35.22416451,35.87419012,38.41041237,42.11889494,45.08560162,48.2054563,51.2756623,52.94766256,53.51455178,54.95752707,59.30109835,59.26612894,62.52687089,64.28481752,64.10549733,61.97460223,65.14460512,67.40756761,67.88954217,67.11924762,72.03367383,71.21817378,77.66184287,68.35624844,66.0165536,68.07362966,67.66256072,67.92769237,63.54953693,64.77517234,60.197893,59.51686904,61.77118259
CO2,ITA,"Italy, San Marino and the Holy See",312.3291227,325.8966694,343.5611541,365.451495,368.0393222,351.4343754,378.8366239,368.6291725,376.4319763,392.4327784,394.7640761,383.4335493,375.7008706,371.5324549,376.7045883,376.6783585,378.4291067,398.385472,403.184342,421.116359,424.6765411,423.1430897,420.4467137,414.6061586,409.4195989,434.2669352,429.33169,432.6145352,442.1001699,449.1289098,453.6343398,453.51094,461.1889614,480.6413788,491.69644,492.5258661,487.0279421,479.6132053,464.7124624,413.4588481,423.0355553,414.2935286,394.0190473,361.3838962,342.9496324,353.6593685,348.9827995,345.364474,340.3359973,331.7847388,295.1252198,320.7601364,322.9487176
CO2,JAM,Jamaica,8.049861023,8.037474087,8.005996412,8.547609673,8.850323444,7.4407272,6.612419021,7.236748809,7.405806258,7.131927899,6.877318397,6.802854185,5.799069752,5.868938534,5.4718479,4.87286381,4.65556109,4.816389139,5.056371215,6.470139287,7.512185725,7.469468625,8.267872894,8.416767493,8.499850947,8.789623414,9.168672167,9.383364249,9.882033698,10.1446581,10.21236028,10.27658645,10.22485958,10.53052148,10.5771451,10.61349329,12.28195037,12.20399153,9.838641683,8.014708436,7.660595176,7.568848805,6.97938478,7.44913531,7.185674128,7.072278904,7.590582443,7.277681153,8.660793989,8.437304455,5.900103973,6.093880259,6.083041025
CO2,JOR,Jordan,2.741617219,2.76228939,2.316316262,2.615279871,2.842408187,3.152542668,3.772331005,3.90535207,4.734734022,5.049494926,6.420911338,7.410871501,7.841736051,9.056866735,9.919704009,10.1434525,10.77624391,12.02588549,11.58799839,9.511268209,10.07821839,10.08826903,11.96825615,12.43416726,12.99439422,13.80562939,14.12632943,14.6202742,14.83566139,14.8630635,16.46527324,16.50755591,17.20648701,17.64872411,19.02042435,20.3164893,20.5449392,21.34351931,20.49321489,21.06291111,20.58730009,21.01356336,24.53339079,24.09681305,25.83785525,25.63076393,25.23207722,26.54961106,25.26040991,23.55457212,21.34415815,22.98570066,23.57889453
CO2,JPN,Japan,848.5910226,846.299367,892.7388161,1006.447818,1003.059217,948.4489225,980.5085246,1005.509962,1006.104282,1029.834926,1002.794016,981.2170278,939.4780456,942.8337839,1010.68442,983.0213736,980.160542,987.411209,1060.309107,1090.384949,1165.378003,1175.346732,1180.493151,1172.829774,1226.706946,1236.631056,1248.848617,1235.421321,1188.301121,1229.241712,1247.704714,1233.828668,1268.256119,1275.597268,1270.348894,1282.14085,1259.518847,1295.570125,1224.137273,1160.582177,1220.121671,1272.549608,1310.707916,1325.635903,1275.331363,1234.71905,1221.396698,1205.921356,1166.637515,1127.744563,1062.86895,1075.662975,1082.645436
CO2,KAZ,Kazakhstan,128.7151643,133.3321721,141.4318056,151.0766864,157.7951077,165.1288274,170.4891702,174.7396731,181.329884,186.4692958,192.0338873,188.6290281,184.8128287,187.1130848,188.3314205,187.785197,189.7495602,196.1665006,202.481914,201.9518771,248.5311694,259.8410678,265.1589369,226.0391388,203.8219443,180.2286052,157.9625469,137.2776111,141.5538919,129.3271451,130.4814439,127.7442343,142.2659671,158.4744034,170.1823025,181.8441265,203.5087634,213.9443619,253.122986,225.3865775,241.9889751,258.3270607,256.2936277,275.2521499,228.456871,201.3690781,211.5261645,224.3208352,225.9917766,214.6891296,222.6770287,235.2222635,245.8862911
CO2,KEN,Kenya,3.749387308,3.749185164,3.91463041,4.054994327,4.094281119,4.030789955,4.587769854,4.90660805,4.908940156,4.848123281,5.199535993,5.168279662,4.841638315,4.522657097,5.238350887,5.385284379,6.014610774,6.256662114,6.223479944,6.568641079,6.468966734,6.218046321,6.295198269,6.18983884,6.283543472,6.717428771,7.398551769,7.113742634,7.780709312,7.985978858,8.905070249,8.250791579,8.007690409,7.229343901,8.054325888,9.023752601,10.05251237,10.05217656,10.61187985,12.51085049,13.55051008,13.98649445,12.99001499,14.33785268,16.39983282,17.73962802,19.2302773,19.93880521,19.11360848,19.41518962,19.23778992,20.93100586,21.52744259
CO2,KGZ,Kyrgyzstan,11.81463607,12.31042022,13.07500851,13.86744218,14.64173211,15.57106042,16.10194727,16.53264687,17.20235116,17.67510375,18.5453703,18.30225556,18.03738241,17.78285488,17.72601585,17.68652174,18.0735942,18.72464366,19.03261453,19.05066935,23.65634359,21.26113442,13.99915058,10.28737398,6.730512359,4.758136591,5.915808164,5.837044418,6.156995906,4.914052177,4.797925353,4.030823105,5.03848899,5.659938076,5.610622379,5.373361237,5.395099353,6.541171258,7.603564247,6.898596378,6.485145897,7.808459629,10.23316653,9.584125863,9.858862738,10.25865846,9.717925984,9.594392126,11.40585676,10.16140035,9.159485111,10.15659706,10.30335397
CO2,KHM,Cambodia,0.213212281,0.216135374,0.232416379,0.283382768,0.321434322,0.271999989,0.268437037,0.280930608,0.258956572,0.271643143,0.291462779,0.30330668,0.327929609,0.36725646,0.367901498,0.406064446,0.353725576,0.400901231,0.432284026,0.417677193,0.422890596,0.454890608,0.459821866,0.450988353,0.474130685,1.500873471,1.666206371,1.779041098,1.993691218,1.942130598,2.000925469,2.187156799,2.247490512,2.417633346,2.419093789,2.700840522,3.007339758,3.696547,4.0966509,4.873597245,5.157947639,5.363293898,5.630269774,5.691606391,7.028910928,8.514244326,10.59143116,11.8491142,12.33617699,16.04757763,16.60030446,17.51647475,17.6189083
CO2,KIR,Kiribati,0.018840485,0.018842482,0.020089357,0.024161808,0.029646087,0.024492627,0.024132914,0.025480615,0.025286439,0.027170666,0.02925596,0.028955529,0.028524784,0.028206548,0.012664273,0.013999876,0.012525773,0.016733887,0.01687222,0.016261157,0.016450648,0.016790678,0.01676721,0.016410597,0.017260635,0.016550227,0.016953468,0.017988651,0.018636611,0.018095247,0.036262464,0.031705988,0.046276763,0.04761446,0.049287276,0.065471683,0.070022329,0.061592075,0.068790451,0.060223497,0.062099666,0.058162644,0.056867854,0.060733663,0.061362042,0.063902143,0.069485678,0.080545355,0.081298158,0.085928793,0.069495758,0.072281517,0.07396665
CO2,KNA,Saint Kitts and Nevis,0.014708715,0.014694991,0.01788062,0.018038408,0.016079224,0.019451423,0.017640297,0.019468077,0.019470445,0.01925555,0.019041871,0.018681339,0.017533059,0.017117865,0.019024775,0.019089074,0.017015089,0.018071969,0.020689908,0.021212634,0.019525252,0.026355335,0.026573858,0.032208464,0.037216192,0.031525659,0.036533804,0.037078964,0.037962404,0.036779329,0.04536651,0.04722118,0.052871711,0.055500888,0.061054708,0.056462198,0.062920965,0.070877358,0.074459286,0.084043625,0.092249041,0.07370869,0.078376665,0.093673284,0.09598633,0.096185186,0.104245823,0.095009752,0.107633889,0.119560589,0.101585985,0.098085198,0.101918389
CO2,KOR,South Korea,62.02199701,62.68102182,64.56789996,79.57987498,83.69973479,90.772136,101.4655076,115.5535102,122.1943347,138.9696297,141.4261027,147.3654764,147.2233829,160.3251171,180.4629513,188.9030639,196.7231973,202.5105185,228.6407318,240.7248133,272.1238463,299.1141571,318.9315548,346.4258851,373.3352322,404.7418311,431.6152281,455.5124746,389.4260469,424.3853105,474.1579381,482.4925236,491.2709743,495.4967745,515.7025002,515.395545,521.8783205,532.9600802,543.2243471,551.2821941,597.7644673,628.4729299,631.6458509,628.9052446,623.6855125,642.8893426,660.0899675,668.1396101,670.8690901,651.4543102,615.2706062,642.9040199,635.5029781
CO2,KWT,Kuwait,38.30848557,40.67059706,41.29312286,36.95336321,30.079393,25.74315361,26.36518355,25.99474897,29.98405746,34.42921182,32.29376268,30.61953841,32.74750177,35.33247334,35.99376317,40.72315884,43.82251243,47.07800004,56.57629073,66.08584823,32.31392864,38.47806935,26.84874754,34.07474202,40.51749098,40.09627,39.42984604,41.53251486,46.10614578,49.68784133,54.26341075,57.29609261,59.89426447,62.94818775,66.98263247,75.15231781,77.78586302,76.03480923,81.43938695,83.2780894,86.2497734,89.58845072,90.45120956,92.85955677,90.96493498,94.37821907,96.91799722,95.90948662,97.72070103,98.20414198,97.01208791,102.8902336,110.1195751
CO2,LAO,Laos,0.288328271,0.288567027,0.30747021,0.368773169,0.451241366,0.374106212,0.368852927,0.389187476,0.386357403,0.414765001,0.44624431,0.182534917,0.166016709,0.17858859,0.148281233,0.177116422,0.190672701,0.215985668,0.218124551,0.237329763,0.252551385,0.301227108,0.312336369,0.317481043,0.349880848,0.366033096,0.428573366,0.506273059,0.557246629,0.55207392,0.934487761,1.029058599,1.154448623,1.200041041,1.257975202,1.30255859,1.708605996,1.805981142,2.109451416,2.640749963,2.961442378,3.126174914,3.335711753,3.944224146,4.387350113,8.9274121,15.87088015,19.24407487,19.86208297,19.34930813,19.38469573,20.21427281,20.12589946
CO2,LBN,Lebanon,5.431494349,5.503962446,6.012781715,7.412957286,7.532177486,6.710918834,6.301531917,5.477036683,6.627696338,7.450557309,7.534610812,7.624411855,5.615498738,5.990383687,6.120998781,7.123781802,7.52193158,7.691872698,5.933405656,5.974503376,5.974526325,7.410652724,7.960429114,11.40367323,12.52754666,14.5233488,15.08133799,16.55979388,16.44356796,16.94457577,15.30649768,16.51643589,16.46384683,16.46865506,16.68831576,16.57383642,16.12873576,14.92602796,18.27337804,21.55768585,20.65721159,20.98020131,23.43490377,23.10257289,24.96745017,26.90628969,27.86668453,29.29654128,27.49530404,27.02404046,21.56807583,22.75191522,23.76610823
CO2,LBR,Liberia,0.971443034,0.965872529,0.967804739,0.998822564,1.073280566,1.115471517,1.161423385,1.200118089,1.231449999,1.436985631,1.375656406,1.217301925,1.116826205,1.230335978,1.092474849,1.096419812,0.852899429,0.892773648,1.072686702,0.799847732,0.381397197,0.265081682,0.238143043,0.254284582,0.254414372,0.258858002,0.282791895,0.279484259,0.2971401,0.305081449,0.412043982,0.465194808,0.467022706,0.503160315,0.549855202,0.684972368,0.724825707,0.674623156,0.566180061,0.517999085,0.801309379,0.880878399,0.979663794,0.902790054,1.188737708,1.229634104,1.340553209,1.16827996,1.343211018,1.386279933,1.43328434,1.556695937,1.622811881
CO2,LBY,Libya,39.29517279,27.38387725,20.49203481,19.16578425,12.84652406,16.09615903,20.73110395,22.40829766,24.09458674,26.92733717,27.88307538,24.95696605,28.02148404,26.44272105,26.91548028,25.09500454,28.52146016,27.94780204,29.39476834,28.67601721,32.50844828,32.71293352,34.12697684,36.36093818,42.34588906,48.00825024,50.49606032,46.76593609,46.306911,47.67183197,49.19022176,48.61032125,49.78961962,53.63894059,53.04482488,57.54882033,57.30542567,53.5699159,56.9700223,60.10659227,63.50390236,44.18978865,62.7187026,62.510334,61.74731047,53.69834955,51.05794374,55.02047794,57.18091014,57.81835758,46.47414323,62.96863507,62.74300352
CO2,LCA,Saint Lucia,0.029495989,0.029476905,0.035853904,0.036173805,0.032259849,0.039009765,0.035395238,0.039060042,0.039074562,0.038654456,0.038236283,0.028267198,0.035236459,0.030176718,0.033523125,0.043108296,0.044984897,0.051801245,0.070682794,0.072470525,0.066718812,0.06768705,0.068265144,0.066945602,0.078628437,0.077663143,0.077178234,0.078355622,0.080195272,0.077735003,0.088423471,0.096749078,0.089395936,0.10482803,0.102735925,0.107196673,0.116313982,0.128242306,0.13845177,0.1497245,0.170257452,0.133744166,0.14319851,0.171543052,0.175327323,0.172164483,0.183496227,0.179346247,0.185211594,0.29854223,0.253887733,0.245186919,0.254793553
